left_record_id,right_record_id,left_title,right_title,left_fronturl,right_fronturl,left_category_teacher,right_category_teacher,title_similarity,combined_similarity,bucket_type
31652,43978,В Киеве сработала ПВО,В Киеве сработала ПВО,https://www.rbc.ru/rbcfreenews/66a94a119a7947c846462d51,https://www.rbc.ru/rbcfreenews/671328d59a79470c578b0fa6,Политика,Политика,100.0,53.05343511450382,title_bucket
4472,15835,В Киеве прогремели взрывы,В Киеве прогремели взрывы,https://www.rbc.ru/politics/07/02/2024/65c30eb49a7947ed375e18b4,https://www.rbc.ru/politics/23/04/2024/662703f09a7947e88a1e6e27,Политика,Политика,100.0,53.00751879699248,title_bucket
15835,26783,В Киеве прогремели взрывы,В Киеве прогремели взрывы,https://www.rbc.ru/politics/23/04/2024/662703f09a7947e88a1e6e27,https://www.rbc.ru/politics/30/06/2024/668189b69a794782c373433b,Политика,Политика,100.0,53.00751879699248,title_bucket
15835,29930,В Киеве прогремели взрывы,В Киеве прогремели взрывы,https://www.rbc.ru/politics/23/04/2024/662703f09a7947e88a1e6e27,https://www.rbc.ru/politics/20/07/2024/669ae7d19a794790006e4810,Политика,Политика,100.0,53.00751879699248,title_bucket
32606,34405,В Киеве прогремели взрывы,В Киеве прогремели взрывы,https://www.rbc.ru/politics/05/08/2024/66b1335c9a794752d0a337b4,https://www.rbc.ru/rbcfreenews/66c025789a794769807d5d73,Политика,Политика,100.0,53.00751879699248,title_bucket
34405,43606,В Киеве прогремели взрывы,В Киеве прогремели взрывы,https://www.rbc.ru/rbcfreenews/66c025789a794769807d5d73,https://www.rbc.ru/politics/17/10/2024/6710457a9a794751955c1c25,Политика,Политика,100.0,53.00751879699248,title_bucket
19766,25682,В Белгороде прогремели взрывы,В Белгороде прогремели взрывы,https://www.rbc.ru/politics/18/05/2024/6648762e9a7947ed8650ac6d,https://www.rbc.ru/rbcfreenews/6678a07b9a79474209bc4f8a,Политика,Политика,100.0,52.96296296296297,title_bucket
23446,24384,В Миргороде прогремели взрывы,В Миргороде прогремели взрывы,https://www.rbc.ru/politics/09/06/2024/666579f39a79471a2aa3bb18,https://www.rbc.ru/rbcfreenews/666d72509a79471961fcdb44,Политика,Политика,100.0,52.96296296296297,title_bucket
18797,23719,В Белгороде и Шебекино объявили ракетную опасность,В Белгороде и Шебекино объявили ракетную опасность,https://www.rbc.ru/politics/13/05/2024/66413c299a794759eb3ebffb,https://www.rbc.ru/rbcfreenews/6667e1ce9a7947741c25c0d2,Политика,Политика,100.0,52.92096219931272,title_bucket
8435,23412,В Одессе прогремел взрыв,В Одессе прогремел взрыв,https://www.rbc.ru/politics/06/03/2024/65e82f659a79474863f6356e,https://www.rbc.ru/rbcfreenews/66652a3f9a7947ecba74c931,Политика,Политика,100.0,52.83018867924528,title_bucket
15584,23412,В Одессе прогремел взрыв,В Одессе прогремел взрыв,https://www.rbc.ru/politics/21/04/2024/6624ec6d9a7947372b53223a,https://www.rbc.ru/rbcfreenews/66652a3f9a7947ecba74c931,Политика,Политика,100.0,52.83018867924528,title_bucket
21619,23412,В Одессе прогремел взрыв,В Одессе прогремел взрыв,https://www.rbc.ru/rbcfreenews/665784839a7947156a825b09,https://www.rbc.ru/rbcfreenews/66652a3f9a7947ecba74c931,Политика,Политика,100.0,52.83018867924528,title_bucket
4119,15525,Над Белгородской областью сбили беспилотник,Над Белгородской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/65bfb82c9a7947b0e4e8e749,https://www.rbc.ru/rbcfreenews/662423df9a7947cd4f4491e1,Политика,Политика,100.0,52.816901408450704,title_bucket
24629,29474,Над Белгородской областью сбили беспилотник,Над Белгородской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/666ff7449a7947473dab06b6,https://www.rbc.ru/rbcfreenews/669777779a794776b832eee1,Политика,Политика,100.0,52.816901408450704,title_bucket
13133,29120,В Одессе прогремели взрывы,В Одессе прогремели взрывы,https://www.rbc.ru/rbcfreenews/661053a59a7947fa6120dd86,https://www.rbc.ru/rbcfreenews/6694b5959a7947ef493cd63a,Политика,Политика,100.0,52.80898876404494,title_bucket
13779,36224,В Одессе прозвучали взрывы,В Одессе прозвучали взрывы,https://www.rbc.ru/rbcfreenews/6615fa8f9a79470aa72b44a7,https://www.rbc.ru/rbcfreenews/66d0af449a7947d54fce3598,Политика,Политика,100.0,52.80898876404494,title_bucket
23064,36224,В Одессе прозвучали взрывы,В Одессе прозвучали взрывы,https://www.rbc.ru/rbcfreenews/666235789a79471390a5df00,https://www.rbc.ru/rbcfreenews/66d0af449a7947d54fce3598,Политика,Политика,100.0,52.80898876404494,title_bucket
23687,26340,В Харькове прогремел взрыв,В Харькове прогремел взрыв,https://www.rbc.ru/rbcfreenews/66677e859a79479bdb892cbf,https://www.rbc.ru/rbcfreenews/667d684e9a7947e1984a71b4,Политика,Политика,100.0,52.80898876404494,title_bucket
9558,12293,В Харькове прозвучал взрыв,В Харькове прозвучал взрыв,https://www.rbc.ru/politics/14/03/2024/65f26c139a79477df4f28ddf,https://www.rbc.ru/rbcfreenews/6609b8209a7947250ff34424,Политика,Политика,100.0,52.80898876404494,title_bucket
30661,34092,Генштаб ВСУ заявил о напряженной ситуации на двух направлениях,Генштаб ВСУ заявил о напряженной ситуации на двух направлениях,https://www.rbc.ru/politics/24/07/2024/66a110169a79475c92898292,https://www.rbc.ru/rbcfreenews/66bd5cdd9a794712c3edccfe,Политика,Политика,100.0,52.8052805280528,title_bucket
22265,29062,В Харькове прогремели взрывы,В Харькове прогремели взрывы,https://www.rbc.ru/politics/03/06/2024/665ce5129a7947bc879d9511,https://www.rbc.ru/rbcfreenews/669437559a7947efb2cb8440,Политика,Политика,100.0,52.788104089219324,title_bucket
25228,32460,В Харькове прогремели взрывы,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/667485509a794787b004f4c8,https://www.rbc.ru/rbcfreenews/66afee6b9a79471a2a6b908e,Политика,Политика,100.0,52.788104089219324,title_bucket
29062,32622,В Харькове прогремели взрывы,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/669437559a7947efb2cb8440,https://www.rbc.ru/rbcfreenews/66b14ac79a794714f4751a2d,Политика,Политика,100.0,52.788104089219324,title_bucket
32622,33165,В Харькове прогремели взрывы,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/66b14ac79a794714f4751a2d,https://www.rbc.ru/rbcfreenews/66b52e3a9a794735dea6ee14,Политика,Политика,100.0,52.788104089219324,title_bucket
553,1644,В Харькове прозвучали взрывы,В Харькове прозвучали взрывы,https://www.rbc.ru/politics/07/01/2024/659b070c9a7947891595b59e,https://www.rbc.ru/politics/16/01/2024/65a6dd3d9a794753740fe567,Политика,Политика,100.0,52.788104089219324,title_bucket
553,13268,В Харькове прозвучали взрывы,В Харькове прозвучали взрывы,https://www.rbc.ru/politics/07/01/2024/659b070c9a7947891595b59e,https://www.rbc.ru/rbcfreenews/6611c5bb9a7947b6bb450d74,Политика,Политика,100.0,52.788104089219324,title_bucket
13268,18804,В Харькове прозвучали взрывы,В Харькове прозвучали взрывы,https://www.rbc.ru/rbcfreenews/6611c5bb9a7947b6bb450d74,https://www.rbc.ru/rbcfreenews/664152679a79472183fadf64,Политика,Политика,100.0,52.788104089219324,title_bucket
13771,23393,В Николаеве прогремел взрыв,В Николаеве прогремели взрывы,https://www.rbc.ru/rbcfreenews/6664d21e9a79478069098562,https://www.rbc.ru/rbcfreenews/6615d9509a79474ad3ac5d84,Политика,Политика,96.42857142857143,52.788104089219324,title_bucket
12593,33777,В работе Telegram произошел сбой,В работе Telegram произошел сбой,https://www.rbc.ru/rbcfreenews/660c3bd69a79470c68e5dca9,https://www.rbc.ru/technology_and_media/13/08/2024/66ba9bb69a7947547f631b48,Технологии и медиа,Технологии и медиа,100.0,52.74725274725275,title_bucket
17123,18532,В Харькове произошел взрыв,В Харькове произошли взрывы,https://www.rbc.ru/rbcfreenews/6631f5739a7947298e1b2544,https://www.rbc.ru/rbcfreenews/663e91fc9a7947dce158115d,Политика,Политика,94.33962264150944,52.71028037383177,title_bucket
5982,8408,Над Воронежем сбили украинский беспилотник,Над Воронежем сбили украинский беспилотник,https://www.rbc.ru/rbcfreenews/65d11d019a7947397961e641,https://www.rbc.ru/politics/06/03/2024/65e8031b9a794799a3f4d2d6,Политика,Политика,100.0,52.65017667844523,title_bucket
21807,29930,В Киеве прогремели взрывы,В Киеве прогремели взрывы,https://www.rbc.ru/politics/31/05/2024/665931ba9a79475b4ba85782,https://www.rbc.ru/politics/20/07/2024/669ae7d19a794790006e4810,Политика,Политика,100.0,52.63157894736843,title_bucket
39077,44743,В Киеве прогремели взрывы,В Киеве прогремели взрывы,https://www.rbc.ru/politics/18/09/2024/66ea1e0f9a7947de06e38168,https://www.rbc.ru/politics/24/10/2024/6719852f9a79473029f9615b,Политика,Политика,100.0,52.63157894736843,title_bucket
5248,14546,В Днепре прогремел взрыв,В Днепре прогремели взрывы,https://www.rbc.ru/rbcfreenews/661c17229a794748d6d00829,https://www.rbc.ru/rbcfreenews/65ca861e9a794742c42922b4,Политика,Политика,96.0,52.63157894736843,title_bucket
13133,30231,В Одессе прогремел взрыв,В Одессе прогремели взрывы,https://www.rbc.ru/rbcfreenews/669e172c9a7947807d051ece,https://www.rbc.ru/rbcfreenews/661053a59a7947fa6120dd86,Политика,Политика,96.0,52.63157894736843,title_bucket
8802,35797,Над Курском сбили украинские беспилотники,Над Курском сбили украинский беспилотник,https://www.rbc.ru/rbcfreenews/66cd481a9a7947240ce39093,https://www.rbc.ru/rbcfreenews/65eba2ef9a7947d68977e560,Политика,Политика,96.2962962962963,52.57548845470692,title_bucket
21625,28875,В Днепре прозвучал взрыв,В Днепре прозвучал взрыв,https://www.rbc.ru/rbcfreenews/6657969d9a7947a21979b455,https://www.rbc.ru/rbcfreenews/669251da9a7947350bd809b9,Политика,Политика,100.0,52.45283018867924,title_bucket
460,12469,В Днепре прозвучали взрывы,В Днепре прозвучали взрывы,https://www.rbc.ru/rbcfreenews/6599a7ca9a794763272785aa,https://www.rbc.ru/rbcfreenews/660b52d19a79474e7fb43544,Политика,Политика,100.0,52.43445692883895,title_bucket
21615,32670,В Харькове прогремел взрыв,В Харькове прогремел взрыв,https://www.rbc.ru/rbcfreenews/66577c0b9a794714d52403dd,https://www.rbc.ru/rbcfreenews/66b1cb829a794751a29a96b8,Политика,Политика,100.0,52.43445692883895,title_bucket
239,12791,В Харькове прогремели взрывы,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/6595caa59a79477fd56a790b,https://www.rbc.ru/rbcfreenews/660dd48f9a79476aabfe325d,Политика,Политика,100.0,52.41635687732342,title_bucket
20914,25228,В Харькове прогремели взрывы,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/6651e5869a794757e5279ebf,https://www.rbc.ru/rbcfreenews/667485509a794787b004f4c8,Политика,Политика,100.0,52.41635687732342,title_bucket
25228,28793,В Харькове прогремели взрывы,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/667485509a794787b004f4c8,https://www.rbc.ru/rbcfreenews/6691834d9a79477e9db60359,Политика,Политика,100.0,52.41635687732342,title_bucket
15829,29733,В Одессе произошел взрыв,В Одессе произошли взрывы,https://www.rbc.ru/politics/23/04/2024/6626eb8e9a794749e594fb68,https://www.rbc.ru/rbcfreenews/669956719a79479bde3ea6cd,Политика,Политика,93.87755102040816,52.35404896421846,title_bucket
6828,23416,В Брянской области сбили беспилотник,В Брянской области сбили беспилотник,https://www.rbc.ru/rbcfreenews/65d8fbde9a79474ab9cc6bab,https://www.rbc.ru/rbcfreenews/666536af9a794727c2acf8e3,Политика,Политика,100.0,52.34657039711191,title_bucket
2439,36647,В Киеве и Харькове прогремели взрывы,В Киеве и Харькове прогремели взрывы,https://www.rbc.ru/politics/23/01/2024/65af4cf59a79478cb42793b4,https://www.rbc.ru/rbcfreenews/66d522e79a794704a124672f,Политика,Политика,100.0,52.34657039711191,title_bucket
15646,18012,В Одесской области прогремели взрывы,В Одесской области прогремели взрывы,https://www.rbc.ru/politics/22/04/2024/662595179a79478287e66a01,https://www.rbc.ru/rbcfreenews/663a18fa9a794727b736b39e,Политика,Политика,100.0,52.34657039711191,title_bucket
8764,12267,Китайский клуб Слуцкого выиграл третий матч подряд,Китайский клуб Слуцкого выиграл четвертый матч подряд,https://www.rbc.ru/sport/08/03/2024/65eb296f9a7947482df0065c,https://www.rbc.ru/sport/31/03/2024/660972189a794715641686e2,Спорт,Спорт,93.20388349514563,52.3076923076923,title_bucket
32606,34510,В Киеве прогремели взрывы,В Киеве прогремели взрывы,https://www.rbc.ru/politics/05/08/2024/66b1335c9a794752d0a337b4,https://www.rbc.ru/politics/18/08/2024/66c159ff9a794741dc6568ec,Политика,Политика,100.0,52.25563909774436,title_bucket
460,28875,В Днепре прозвучал взрыв,В Днепре прозвучали взрывы,https://www.rbc.ru/rbcfreenews/669251da9a7947350bd809b9,https://www.rbc.ru/rbcfreenews/6599a7ca9a794763272785aa,Политика,Политика,96.0,52.25563909774436,title_bucket
20722,33181,В Белгородской области сбили 29 дронов,В Белгородской области сбили дрон,https://www.rbc.ru/politics/09/08/2024/66b571899a794713dcff165d,https://www.rbc.ru/rbcfreenews/66504aa79a7947eead71d01b,Политика,Общество,92.95774647887323,52.07956600361663,title_bucket
15829,27729,В Одессе произошел взрыв,В Одессе произошел взрыв,https://www.rbc.ru/politics/23/04/2024/6626eb8e9a794749e594fb68,https://www.rbc.ru/rbcfreenews/6688fcce9a794720be6b2712,Политика,Политика,100.0,52.075471698113205,title_bucket
33477,34780,Под Киевом сработала ПВО,Под Киевом сработала ПВО,https://www.rbc.ru/politics/11/08/2024/66b7e07a9a7947280d6fcec9,https://www.rbc.ru/rbcfreenews/66c40b0f9a79475fc2ec4663,Политика,Политика,100.0,52.075471698113205,title_bucket
5248,22112,В Днепре прогремели взрывы,В Днепре прогремели взрывы,https://www.rbc.ru/rbcfreenews/65ca861e9a794742c42922b4,https://www.rbc.ru/rbcfreenews/665b8b799a79479a65cd2158,Политика,Политика,100.0,52.059925093632955,title_bucket
9992,17187,В Одессе прогремели взрывы,В Одессе прогремели взрывы,https://www.rbc.ru/rbcfreenews/65f6387d9a7947aa964cdb54,https://www.rbc.ru/rbcfreenews/663298aa9a794785fd2e8a7c,Политика,Политика,100.0,52.059925093632955,title_bucket
13133,17187,В Одессе прогремели взрывы,В Одессе прогремели взрывы,https://www.rbc.ru/rbcfreenews/661053a59a7947fa6120dd86,https://www.rbc.ru/rbcfreenews/663298aa9a794785fd2e8a7c,Политика,Политика,100.0,52.059925093632955,title_bucket
28891,29120,В Одессе прогремели взрывы,В Одессе прогремели взрывы,https://www.rbc.ru/rbcfreenews/66927b8a9a7947c512cf4e96,https://www.rbc.ru/rbcfreenews/6694b5959a7947ef493cd63a,Политика,Политика,100.0,52.059925093632955,title_bucket
26340,37305,В Харькове прогремел взрыв,В Харькове прогремел взрыв,https://www.rbc.ru/rbcfreenews/667d684e9a7947e1984a71b4,https://www.rbc.ru/rbcfreenews/66da990e9a7947753354c994,Политика,Политика,100.0,52.059925093632955,title_bucket
32670,33731,В Харькове прогремел взрыв,В Харькове прогремел взрыв,https://www.rbc.ru/rbcfreenews/66b1cb829a794751a29a96b8,https://www.rbc.ru/rbcfreenews/66ba2f2d9a79474cb5a6710f,Политика,Политика,100.0,52.059925093632955,title_bucket
20914,32460,В Харькове прогремели взрывы,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/6651e5869a794757e5279ebf,https://www.rbc.ru/rbcfreenews/66afee6b9a79471a2a6b908e,Политика,Политика,100.0,52.04460966542751,title_bucket
29062,32460,В Харькове прогремели взрывы,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/669437559a7947efb2cb8440,https://www.rbc.ru/rbcfreenews/66afee6b9a79471a2a6b908e,Политика,Политика,100.0,52.04460966542751,title_bucket
8571,33910,Над Брянской областью сбили беспилотник ВСУ,Над Брянской областью сбили два беспилотника,https://www.rbc.ru/rbcfreenews/66bbb82b9a79475f3d10dbc2,https://www.rbc.ru/rbcfreenews/65e931819a79473eb876b587,Политика,Политика,94.25287356321839,52.02108963093146,title_bucket
12593,34609,В работе Telegram произошел сбой,В работе Telegram произошел сбой,https://www.rbc.ru/rbcfreenews/660c3bd69a79470c68e5dca9,https://www.rbc.ru/technology_and_media/19/08/2024/66c267d89a79474e579b7c7a,Технологии и медиа,Технологии и медиа,100.0,52.01465201465201,title_bucket
14868,16858,Силовики применили против протестующих в Тбилиси слезоточивый газ,Силовики применили слезоточивый газ против протестующих в Тбилиси,https://www.rbc.ru/politics/16/04/2024/661ebf539a794793f1dd8160,https://www.rbc.ru/politics/28/04/2024/662ea8529a79473dadd5f5d3,Политика,Политика,100.0,51.96078431372548,title_bucket
16025,21081,В Липецкой области ввели режим воздушной опасности,В Липецкой области ввели режим воздушной опасности,https://www.rbc.ru/rbcfreenews/662860679a794770fbc44fce,https://www.rbc.ru/rbcfreenews/6653d52a9a79476673ac5fc6,Политика,Общество,100.0,51.89003436426116,title_bucket
4472,11362,В Киеве прогремели взрывы,В Киеве прогремели взрывы,https://www.rbc.ru/politics/07/02/2024/65c30eb49a7947ed375e18b4,https://www.rbc.ru/politics/25/03/2024/660137859a794784c3884423,Политика,Политика,100.0,51.8796992481203,title_bucket
15835,23886,В Киеве прогремели взрывы,В Киеве прогремели взрывы,https://www.rbc.ru/politics/23/04/2024/662703f09a7947e88a1e6e27,https://www.rbc.ru/politics/12/06/2024/6668f5ac9a794720a51784d6,Политика,Политика,100.0,51.8796992481203,title_bucket
42993,44743,В Киеве прогремели взрывы,В Киеве прогремели взрывы,https://www.rbc.ru/politics/13/10/2024/670b38769a794715dabdedf7,https://www.rbc.ru/politics/24/10/2024/6719852f9a79473029f9615b,Политика,Политика,100.0,51.8796992481203,title_bucket
27345,36107,В Киеве прозвучали взрывы,В Киеве прозвучали взрывы,https://www.rbc.ru/politics/04/07/2024/6685f8ed9a79478107389534,https://www.rbc.ru/rbcfreenews/66cfcea99a7947daee642d81,Политика,Политика,100.0,51.8796992481203,title_bucket
29578,37635,В Киеве прозвучали взрывы,В Киеве прозвучали взрывы,https://www.rbc.ru/politics/17/07/2024/669824ec9a7947a184b7d9bd,https://www.rbc.ru/politics/09/09/2024/66de393d9a79472df3aee97d,Политика,Политика,100.0,51.8796992481203,title_bucket
7362,26482,В Одессе прозвучал взрыв,В Одессе прозвучали взрывы,https://www.rbc.ru/rbcfreenews/667e7bb09a79471835d30552,https://www.rbc.ru/rbcfreenews/65de4df59a79478ed3a072dc,Политика,Политика,96.0,51.8796992481203,title_bucket
11471,17513,В Харькове раздались взрывы,В Харькове раздались взрывы,https://www.rbc.ru/politics/26/03/2024/660202a59a7947ebecc6b63e,https://www.rbc.ru/rbcfreenews/6635424f9a7947b76a1aeacd,Политика,Политика,100.0,51.865671641791046,title_bucket
28083,28203,Встреча Путина и Моди. Видео,Встреча Путина и Моди. Видео,https://www.rbc.ru/politics/08/07/2024/668beb5c9a79470cb7ab9968,https://www.rbc.ru/politics/09/07/2024/668d11c69a79475ce34029c3,Политика,Политика,100.0,51.865671641791046,title_bucket
29474,41900,Над Белгородской областью сбили беспилотник,Над Белгородской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/669777779a794776b832eee1,https://www.rbc.ru/rbcfreenews/67019b739a7947583d775ea3,Политика,Политика,100.0,51.76056338028169,title_bucket
1956,38166,В Брянской области сбили украинский беспилотник,В Брянской области сбили украинский беспилотник,https://www.rbc.ru/rbcfreenews/65aa01529a794717a2ed83d3,https://www.rbc.ru/rbcfreenews/66e20e299a79472e772b914f,Политика,Политика,100.0,51.736111111111114,title_bucket
4538,33938,На аварийной АЭС «Фукусима-1» произошла утечка 25 т радиоактивной воды,На аварийной АЭС «Фукусима» произошла утечка радиоактивной воды,https://www.rbc.ru/rbcfreenews/66bc16519a79474665ba5fed,https://www.rbc.ru/rbcfreenews/65c372249a794785051e6fd0,Общество,Общество,94.57364341085271,51.718494271685756,title_bucket
28673,40033,ФСБ отчиталась о задержании в ДНР украинского шпиона,ФСБ отчиталась о задержании украинского шпиона в Крыму,https://www.rbc.ru/rbcfreenews/66f24cfe9a794761ab9f7760,https://www.rbc.ru/rbcfreenews/6690d9df9a7947085ae052cf,Политика,Политика,90.56603773584906,51.70068027210885,title_bucket
86,40976,В Киеве раздались взрывы,В Киеве раздались взрывы,https://www.rbc.ru/politics/02/01/2024/6593634e9a79470798554cd1,https://www.rbc.ru/rbcfreenews/66fa078f9a7947290ee39430,Политика,Политика,100.0,51.698113207547166,title_bucket
7967,22112,В Днепре прогремели взрывы,В Днепре прогремели взрывы,https://www.rbc.ru/rbcfreenews/65e3c9bf9a7947072e94558e,https://www.rbc.ru/rbcfreenews/665b8b799a79479a65cd2158,Политика,Политика,100.0,51.685393258426956,title_bucket
9992,28891,В Одессе прогремели взрывы,В Одессе прогремели взрывы,https://www.rbc.ru/rbcfreenews/65f6387d9a7947aa964cdb54,https://www.rbc.ru/rbcfreenews/66927b8a9a7947c512cf4e96,Политика,Политика,100.0,51.685393258426956,title_bucket
32221,42205,В Одессе прозвучали взрывы,В Одессе прозвучали взрывы,https://www.rbc.ru/rbcfreenews/66ad65ff9a79477470801b59,https://www.rbc.ru/rbcfreenews/67047be69a7947476801d094,Политика,Политика,100.0,51.685393258426956,title_bucket
17442,23687,В Харькове прогремел взрыв,В Харькове прогремел взрыв,https://www.rbc.ru/rbcfreenews/6634cd579a794783677d2f03,https://www.rbc.ru/rbcfreenews/66677e859a79479bdb892cbf,Политика,Политика,100.0,51.685393258426956,title_bucket
24549,33731,В Харькове прогремел взрыв,В Харькове прогремел взрыв,https://www.rbc.ru/rbcfreenews/666f51c39a79470b49c122d4,https://www.rbc.ru/rbcfreenews/66ba2f2d9a79474cb5a6710f,Политика,Политика,100.0,51.685393258426956,title_bucket
12946,28793,В Харькове прогремели взрывы,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/660f04c69a79477d70daaef4,https://www.rbc.ru/rbcfreenews/6691834d9a79477e9db60359,Политика,Политика,100.0,51.6728624535316,title_bucket
28793,42011,В Харькове прогремели взрывы,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/6691834d9a79477e9db60359,https://www.rbc.ru/rbcfreenews/6702f0e99a7947a02b11146c,Политика,Политика,100.0,51.6728624535316,title_bucket
32460,32622,В Харькове прогремели взрывы,В Харькове прогремели взрывы,https://www.rbc.ru/rbcfreenews/66afee6b9a79471a2a6b908e,https://www.rbc.ru/rbcfreenews/66b14ac79a794714f4751a2d,Политика,Политика,100.0,51.6728624535316,title_bucket
553,18134,В Харькове прозвучали взрывы,В Харькове прозвучали взрывы,https://www.rbc.ru/politics/07/01/2024/659b070c9a7947891595b59e,https://www.rbc.ru/rbcfreenews/663b37529a794711781bd7f3,Политика,Политика,100.0,51.6728624535316,title_bucket
7020,17735,В Запорожье прозвучал взрыв,В Запорожье прозвучали взрывы,https://www.rbc.ru/rbcfreenews/65db48cc9a7947303b84aa17,https://www.rbc.ru/rbcfreenews/6637fa099a79475c9c069f38,Политика,Политика,96.42857142857143,51.6728624535316,title_bucket
18012,26724,В Одесской области прогремели взрывы,В Одесской области прогремели взрывы,https://www.rbc.ru/rbcfreenews/663a18fa9a794727b736b39e,https://www.rbc.ru/politics/30/06/2024/6680f3549a79479003164e79,Политика,Политика,100.0,51.624548736462096,title_bucket
21807,26783,В Киеве прогремели взрывы,В Киеве прогремели взрывы,https://www.rbc.ru/politics/31/05/2024/665931ba9a79475b4ba85782,https://www.rbc.ru/politics/30/06/2024/668189b69a794782c373433b,Политика,Политика,100.0,51.50375939849624,title_bucket
16038,38334,В Одессе раздались взрывы,В Одессе раздались взрывы,https://www.rbc.ru/politics/24/04/2024/662884859a7947852be5ddd9,https://www.rbc.ru/rbcfreenews/66e399a39a7947210799f0ed,Политика,Политика,100.0,51.50375939849624,title_bucket
12469,28875,В Днепре прозвучал взрыв,В Днепре прозвучали взрывы,https://www.rbc.ru/rbcfreenews/669251da9a7947350bd809b9,https://www.rbc.ru/rbcfreenews/660b52d19a79474e7fb43544,Политика,Политика,96.0,51.50375939849624,title_bucket
7867,26482,В Одессе прозвучал взрыв,В Одессе прозвучали взрывы,https://www.rbc.ru/rbcfreenews/667e7bb09a79471835d30552,https://www.rbc.ru/rbcfreenews/65e264be9a7947a8b263691b,Политика,Политика,96.0,51.50375939849624,title_bucket
9616,33950,Над Орловской областью сбили беспилотник,Над Орловской областью сбили два беспилотника,https://www.rbc.ru/politics/14/03/2024/65f2d5a59a794742555e19fa,https://www.rbc.ru/rbcfreenews/66bc37649a7947cac3491640,Политика,Политика,94.11764705882352,51.49911816578483,title_bucket
19766,36373,В Белгороде прогремели взрывы,В Белгороде прогремели взрывы,https://www.rbc.ru/politics/18/05/2024/6648762e9a7947ed8650ac6d,https://www.rbc.ru/politics/30/08/2024/66d1ff6b9a7947855c6d5d54,Политика,Политика,100.0,51.48148148148148,title_bucket
19346,34931,Над Тульской областью сбили два дрона,Над Тульской областью сбили два дрона,https://www.rbc.ru/rbcfreenews/664555349a794778144371e7,https://www.rbc.ru/politics/21/08/2024/66c535519a794759568948d6,Политика,Политика,100.0,51.438848920863315,title_bucket
19936,22349,В Белгородской области уничтожили беспилотник,В Белгородской области уничтожили четыре беспилотника,https://www.rbc.ru/rbcfreenews/665d996b9a7947103cfa9bb3,https://www.rbc.ru/rbcfreenews/664a084c9a7947955938ef8f,Политика,Политика,91.83673469387756,51.37931034482759,title_bucket
5248,22453,В Днепре прогремели взрывы,В Днепре прогремели взрывы,https://www.rbc.ru/rbcfreenews/65ca861e9a794742c42922b4,https://www.rbc.ru/rbcfreenews/665e77629a7947ce19be9df2,Политика,Политика,100.0,51.31086142322096,title_bucket
13133,28891,В Одессе прогремели взрывы,В Одессе прогремели взрывы,https://www.rbc.ru/rbcfreenews/661053a59a7947fa6120dd86,https://www.rbc.ru/rbcfreenews/66927b8a9a7947c512cf4e96,Политика,Политика,100.0,51.31086142322096,title_bucket
7362,32221,В Одессе прозвучали взрывы,В Одессе прозвучали взрывы,https://www.rbc.ru/rbcfreenews/65de4df59a79478ed3a072dc,https://www.rbc.ru/rbcfreenews/66ad65ff9a79477470801b59,Политика,Политика,100.0,51.31086142322096,title_bucket
7867,13779,В Одессе прозвучали взрывы,В Одессе прозвучали взрывы,https://www.rbc.ru/rbcfreenews/65e264be9a7947a8b263691b,https://www.rbc.ru/rbcfreenews/6615fa8f9a79470aa72b44a7,Политика,Политика,100.0,51.31086142322096,title_bucket
36224,41799,В Одессе прозвучали взрывы,В Одессе прозвучали взрывы,https://www.rbc.ru/rbcfreenews/66d0af449a7947d54fce3598,https://www.rbc.ru/rbcfreenews/670072189a79470d19260066,Политика,Политика,100.0,51.31086142322096,title_bucket
14519,18993,В Харькове прогремел взрыв,В Харькове прогремел взрыв,https://www.rbc.ru/rbcfreenews/661bd62f9a794778a736056d,https://www.rbc.ru/rbcfreenews/6642d9689a7947103c11d37a,Политика,Политика,100.0,51.31086142322096,title_bucket
23687,30543,В Харькове прогремел взрыв,В Харькове прогремел взрыв,https://www.rbc.ru/rbcfreenews/66677e859a79479bdb892cbf,https://www.rbc.ru/rbcfreenews/66a065359a794717264f49b3,Политика,Политика,100.0,51.31086142322096,title_bucket
15526,25400,В Харькове произошел взрыв,В Харькове произошел взрыв,https://www.rbc.ru/rbcfreenews/6624276a9a794717947f0649,https://www.rbc.ru/rbcfreenews/6675dba59a7947da50c4a838,Политика,Политика,100.0,51.31086142322096,title_bucket
