duplicate_type,group_id,record_id,title,fronturl,category_teacher,group_size
normalized_title,160,3877,Минобороны сообщило об улучшении позиций на двух направлениях,https://www.rbc.ru/rbcfreenews/65bce2ce9a794754db32dd41,Политика,2
normalized_title,160,4239,Минобороны сообщило об улучшении позиций на двух направлениях,https://www.rbc.ru/rbcfreenews/65c0cb479a79473f27fd32bd,Политика,2
normalized_title,161,2652,Минобороны сообщило об улучшении позиций на донецком направлении,https://www.rbc.ru/politics/24/01/2024/65b113fa9a7947ec61eb7188,Политика,2
normalized_title,161,5181,Минобороны сообщило об улучшении позиций на донецком направлении,https://www.rbc.ru/rbcfreenews/65ca018d9a79477acd28c7a6,Политика,2
normalized_title,162,7301,Минобороны сообщило об уничтожении двух дронов в Белгородской области,https://www.rbc.ru/rbcfreenews/65ddc6289a7947a6ac473165,Политика,2
normalized_title,162,7945,Минобороны сообщило об уничтожении двух дронов в Белгородской области,https://www.rbc.ru/rbcfreenews/65e36f8f9a79476a71efc0d7,Политика,2
normalized_title,163,10321,Минобороны сообщило об уничтожении дрона над Белгородской областью,https://www.rbc.ru/rbcfreenews/65f939a49a79477288f45af1,Политика,3
normalized_title,163,22294,Минобороны сообщило об уничтожении дрона над Белгородской областью,https://www.rbc.ru/rbcfreenews/665d3fbf9a79473f2f9da44b,Политика,3
normalized_title,163,23505,Минобороны сообщило об уничтожении дрона над Белгородской областью,https://www.rbc.ru/rbcfreenews/6665f5cd9a794716ff67723c,Политика,3
normalized_title,164,33514,Минобороны сообщило об уничтожении колонны техники ВСУ в Курской области,https://www.rbc.ru/rbcfreenews/66b85bdf9a7947e60f2678f7,Политика,2
normalized_title,164,44935,Минобороны сообщило об уничтожении колонны техники ВСУ в Курской области,https://www.rbc.ru/rbcfreenews/671b1b809a7947d7bbde821f,Политика,2
normalized_title,165,17385,Мужчина получил ранения при ударе дрона по машине в Белгородской области,https://www.rbc.ru/rbcfreenews/6634824c9a7947c4ff193f86,Политика,2
normalized_title,165,34483,Мужчина получил ранения при ударе дрона по машине в Белгородской области,https://www.rbc.ru/rbcfreenews/66c0e4a09a7947f1f6be5863,Политика,2
normalized_title,166,37216,Мутко для РБК,https://www.rbc.ru/?video_id=66d9af089a7947789518ebb7,,2
normalized_title,166,37217,Мутко для РБК,https://www.rbc.ru/?video_id=66d9af049a79471c43e1ee7e,,2
normalized_title,167,11758,Мэр сообщил о взрывах в Харькове,https://www.rbc.ru/rbcfreenews/66049d3f9a794717cd2ade76,Политика,2
normalized_title,167,38274,Мэр сообщил о взрывах в Харькове,https://www.rbc.ru/politics/12/09/2024/66e2f3719a7947b79fe46f45,Политика,2
normalized_title,168,9642,Мэр Харькова сообщил о взрывах в городе,https://www.rbc.ru/rbcfreenews/65f2f06a9a7947077ddae604,Политика,5
normalized_title,168,13142,Мэр Харькова сообщил о взрывах в городе,https://www.rbc.ru/rbcfreenews/661070849a7947e78aa1baab,Политика,5
normalized_title,168,15812,Мэр Харькова сообщил о взрывах в городе,https://www.rbc.ru/rbcfreenews/6626b8b99a7947c2fe3a5bc5,Политика,5
normalized_title,168,17684,Мэр Харькова сообщил о взрывах в городе,https://www.rbc.ru/rbcfreenews/66376c409a7947b9dd7473f1,Политика,5
normalized_title,168,38508,Мэр Харькова сообщил о взрывах в городе,https://www.rbc.ru/rbcfreenews/66e4f1339a794725c53be814,Политика,5
normalized_title,169,12261,Мэр Харькова сообщил о взрыве в городе,https://www.rbc.ru/politics/31/03/2024/660964819a794700e0754021,Политика,4
normalized_title,169,15624,Мэр Харькова сообщил о взрыве в городе,https://www.rbc.ru/rbcfreenews/662554019a794766823de6b2,Политика,4
normalized_title,169,20774,Мэр Харькова сообщил о взрыве в городе,https://www.rbc.ru/rbcfreenews/66509f5e9a794777d0c5cba1,Политика,4
normalized_title,169,21493,Мэр Харькова сообщил о взрыве в городе,https://www.rbc.ru/rbcfreenews/6656d9ca9a794721abc5ee34,Политика,4
normalized_title,170,18924,На всей территории Белгородской области объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/664229a89a7947bc9ebabfe8,Политика,3
normalized_title,170,19889,На всей территории Белгородской области объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/6649a2059a79476a992df6ce,Общество,3
normalized_title,170,32217,На всей территории Белгородской области объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/66ad58ab9a79478339921140,Политика,3
normalized_title,171,20978,На всей территории Украины объявили воздушную тревогу,https://www.rbc.ru/rbcfreenews/665286dc9a79474e45beb40d,Политика,3
normalized_title,171,21987,На всей территории Украины объявили воздушную тревогу,https://www.rbc.ru/rbcfreenews/665a6ed49a7947ef38be0a7f,Политика,3
normalized_title,171,23885,На всей территории Украины объявили воздушную тревогу,https://www.rbc.ru/rbcfreenews/6668ee769a794755a4fccbc1,Политика,3
normalized_title,172,8078,На Крымском мосту перекрыли движение автотранспорта,https://www.rbc.ru/rbcfreenews/65e51bd69a794769bc9ab9a8,Политика,2
normalized_title,172,18819,На Крымском мосту перекрыли движение автотранспорта,https://www.rbc.ru/rbcfreenews/6641872e9a794735d533715e,Общество,2
normalized_title,173,25444,На подлете к Белгороду сбили несколько воздушных целей,https://www.rbc.ru/politics/22/06/2024/667698a39a79471cf62f6524,Политика,2
normalized_title,173,44069,На подлете к Белгороду сбили несколько воздушных целей,https://www.rbc.ru/politics/19/10/2024/6713d67e9a79471ba5aeda1c,Политика,2
normalized_title,174,34795,На Украине сообщили о повреждении инфраструктуры в Запорожской области,https://www.rbc.ru/politics/20/08/2024/66c42f319a79476dd978b0c3,Политика,2
normalized_title,174,43006,На Украине сообщили о повреждении инфраструктуры в Запорожской области,https://www.rbc.ru/rbcfreenews/670b62469a79472615d3a19a,Политика,2
normalized_title,175,37653,Над Белгородской и Курской областями сбили дроны,https://www.rbc.ru/rbcfreenews/66de7ba79a794731fdb942cc,Политика,2
normalized_title,175,38553,Над Белгородской и Курской областями сбили дроны,https://www.rbc.ru/rbcfreenews/66e56ab49a79477ef00b3565,Политика,2
normalized_title,176,4119,Над Белгородской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/65bfb82c9a7947b0e4e8e749,Политика,13
normalized_title,176,6908,Над Белгородской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/65d9e7f09a7947ad68361831,Политика,13
normalized_title,176,11113,Над Белгородской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/65fec5969a7947373c18dbcf,Политика,13
normalized_title,176,15525,Над Белгородской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/662423df9a7947cd4f4491e1,Политика,13
normalized_title,176,17026,Над Белгородской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/6630c3d59a7947325efd4603,Политика,13
normalized_title,176,24629,Над Белгородской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/666ff7449a7947473dab06b6,Политика,13
normalized_title,176,27761,Над Белгородской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/668941af9a79470bc0ab7907,Политика,13
normalized_title,176,27784,Над Белгородской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/66897dc59a79470dfcfbc5af,Политика,13
normalized_title,176,28938,Над Белгородской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/6692eb9b9a79473c7ff55bfd,Политика,13
normalized_title,176,29474,Над Белгородской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/669777779a794776b832eee1,Политика,13
normalized_title,176,29740,Над Белгородской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/66996b729a79473528b7f0bf,Политика,13
normalized_title,176,31274,Над Белгородской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/66a644ec9a79477eb247e9d0,Политика,13
normalized_title,176,41900,Над Белгородской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/67019b739a7947583d775ea3,Политика,13
normalized_title,177,6936,Над Белгородской областью сбили второй за день беспилотник,https://www.rbc.ru/rbcfreenews/65da2c5e9a7947212669a282,Политика,2
normalized_title,177,7189,Над Белгородской областью сбили второй за день беспилотник,https://www.rbc.ru/rbcfreenews/65dcae629a79475c37fcbc8a,Политика,2
normalized_title,178,11577,Над Белгородской областью сбили два беспилотника,https://www.rbc.ru/rbcfreenews/6602f60f9a7947f94960ca7f,Политика,3
normalized_title,178,14555,Над Белгородской областью сбили два беспилотника,https://www.rbc.ru/rbcfreenews/661c35a69a79471aa34b41c2,Политика,3
normalized_title,178,41628,Над Белгородской областью сбили два беспилотника,https://www.rbc.ru/rbcfreenews/66fefb779a79471461ba385b,Политика,3
normalized_title,179,6825,Над Белгородской областью сбили дрон,https://www.rbc.ru/rbcfreenews/65d8f6369a7947cfb9778b7c,Политика,10
normalized_title,179,11961,Над Белгородской областью сбили дрон,https://www.rbc.ru/rbcfreenews/6606707d9a7947e604a9797b,Политика,10
normalized_title,179,13222,Над Белгородской областью сбили дрон,https://www.rbc.ru/rbcfreenews/661151cc9a79474df968f970,Политика,10
normalized_title,179,13336,Над Белгородской областью сбили дрон,https://www.rbc.ru/rbcfreenews/66128c339a7947cecfe35840,Политика,10
normalized_title,179,18906,Над Белгородской областью сбили дрон,https://www.rbc.ru/rbcfreenews/66420c5f9a7947dbde1230b2,Политика,10
normalized_title,179,23355,Над Белгородской областью сбили дрон,https://www.rbc.ru/rbcfreenews/666468d99a7947fad852f875,Политика,10
normalized_title,179,23985,Над Белгородской областью сбили дрон,https://www.rbc.ru/rbcfreenews/6669fbe09a794706c8c1d5fd,Политика,10
normalized_title,179,26640,Над Белгородской областью сбили дрон,https://www.rbc.ru/rbcfreenews/667ff1ad9a7947b9e4aa1cfa,Политика,10
normalized_title,179,31145,Над Белгородской областью сбили дрон,https://www.rbc.ru/rbcfreenews/66a4d6f59a79472405c4128f,Политика,10
normalized_title,179,32216,Над Белгородской областью сбили дрон,https://www.rbc.ru/rbcfreenews/66ad52239a79479eae2a6484,Политика,10
normalized_title,180,11584,Над Белгородской областью сбили еще два беспилотника,https://www.rbc.ru/rbcfreenews/6603036c9a79478c8d3a3963,Политика,3
normalized_title,180,12145,Над Белгородской областью сбили еще два беспилотника,https://www.rbc.ru/rbcfreenews/66081f2b9a79476688aa5b80,Политика,3
normalized_title,180,18212,Над Белгородской областью сбили еще два беспилотника,https://www.rbc.ru/rbcfreenews/663b8ba79a794715f2bc5e9d,Политика,3
normalized_title,181,9899,Над Белгородской областью сбили еще два дрона,https://www.rbc.ru/rbcfreenews/65f538ec9a7947be77a8078a,Политика,2
normalized_title,181,12453,Над Белгородской областью сбили еще два дрона,https://www.rbc.ru/rbcfreenews/660b18e89a7947fa8d0d27ea,Политика,2
normalized_title,182,17038,Над Белгородской областью сбили еще один беспилотник,https://www.rbc.ru/rbcfreenews/6630dd0a9a7947b4cf3608ee,Политика,2
normalized_title,182,36184,Над Белгородской областью сбили еще один беспилотник,https://www.rbc.ru/rbcfreenews/66d06b649a7947033d9d6d0b,Политика,2
normalized_title,183,4559,Над Белгородской областью сбили семь снарядов Vampire,https://www.rbc.ru/politics/07/02/2024/65c394769a7947c76f00e6e1,Политика,2
normalized_title,183,9736,Над Белгородской областью сбили семь снарядов Vampire,https://www.rbc.ru/rbcfreenews/65f3df929a7947159b558617,Политика,2
normalized_title,184,7473,Над Белгородской областью сбили украинский беспилотник,https://www.rbc.ru/rbcfreenews/65df38d59a794743a2ef3e4d,Политика,4
normalized_title,184,14319,Над Белгородской областью сбили украинский беспилотник,https://www.rbc.ru/rbcfreenews/661a29fb9a7947722b9d5b89,Политика,4
normalized_title,184,32246,Над Белгородской областью сбили украинский беспилотник,https://www.rbc.ru/rbcfreenews/66adccc59a79473ec46931d8,Политика,4
normalized_title,184,37525,Над Белгородской областью сбили украинский беспилотник,https://www.rbc.ru/rbcfreenews/66dc9ef79a7947e319ff53ed,Политика,4
normalized_title,185,10730,Над Белгородской областью сбили украинский дрон,https://www.rbc.ru/rbcfreenews/65fc248c9a7947969a02d704,Политика,4
normalized_title,185,17150,Над Белгородской областью сбили украинский дрон,https://www.rbc.ru/rbcfreenews/66323d249a79470d0755dda5,Политика,4
normalized_title,185,18440,Над Белгородской областью сбили украинский дрон,https://www.rbc.ru/rbcfreenews/663de0189a79475e5c55de54,Политика,4
normalized_title,185,41417,Над Белгородской областью сбили украинский дрон,https://www.rbc.ru/rbcfreenews/66fd50db9a794724fac689f5,Политика,4
normalized_title,186,3661,Над Белгородской областью сбили четыре беспилотника,https://www.rbc.ru/rbcfreenews/65bb0ca39a79473519e071d5,Политика,3
normalized_title,186,21770,Над Белгородской областью сбили четыре беспилотника,https://www.rbc.ru/rbcfreenews/6658bf669a79474f1565a42d,Политика,3
normalized_title,186,35002,Над Белгородской областью сбили четыре беспилотника,https://www.rbc.ru/rbcfreenews/66c5d2be9a794758a20fcee8,Политика,3
normalized_title,187,7931,Над Белгородской областью уничтожили беспилотник,https://www.rbc.ru/rbcfreenews/65e3389a9a794711b99073fd,Политика,2
normalized_title,187,20161,Над Белгородской областью уничтожили беспилотник,https://www.rbc.ru/rbcfreenews/664bac709a79477716b13084,Политика,2
normalized_title,188,6123,Над Брянской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/65d2e6f29a79477ccd020925,Политика,7
normalized_title,188,6269,Над Брянской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/65d3df4d9a794741e45b631a,Политика,7
normalized_title,188,8146,Над Брянской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/65e5ab839a794717cde34f73,Политика,7
normalized_title,188,21063,Над Брянской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/665393439a7947f2cc5ba348,Политика,7
normalized_title,188,36422,Над Брянской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/66d29d6e9a7947680d80ae08,Политика,7
normalized_title,188,40022,Над Брянской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/66f230ea9a7947828fbb9b24,Политика,7
normalized_title,188,42524,Над Брянской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/6706fae79a7947bff740a4c0,Политика,7
normalized_title,189,33910,Над Брянской областью сбили беспилотник ВСУ,https://www.rbc.ru/rbcfreenews/66bbb82b9a79475f3d10dbc2,Политика,2
normalized_title,189,35611,Над Брянской областью сбили беспилотник ВСУ,https://www.rbc.ru/rbcfreenews/66cbbe3d9a79470edcd66e90,Политика,2
normalized_title,190,8571,Над Брянской областью сбили два беспилотника,https://www.rbc.ru/rbcfreenews/65e931819a79473eb876b587,Политика,6
normalized_title,190,10069,Над Брянской областью сбили два беспилотника,https://www.rbc.ru/rbcfreenews/65f70bdb9a7947edd77bbf69,Политика,6
normalized_title,190,18290,Над Брянской областью сбили два беспилотника,https://www.rbc.ru/rbcfreenews/663c37cd9a79472d386d7bbf,Политика,6
normalized_title,190,21091,Над Брянской областью сбили два беспилотника,https://www.rbc.ru/rbcfreenews/6653fa3a9a7947434a3645ec,Политика,6
normalized_title,190,29608,Над Брянской областью сбили два беспилотника,https://www.rbc.ru/rbcfreenews/66988bb29a794786430be81c,Политика,6
normalized_title,190,30357,Над Брянской областью сбили два беспилотника,https://www.rbc.ru/rbcfreenews/669efa1d9a79470822e9736f,Политика,6
normalized_title,191,11132,Над Брянской областью сбили два дрона,https://www.rbc.ru/rbcfreenews/65fedae89a794722009e5856,Политика,3
normalized_title,191,25513,Над Брянской областью сбили два дрона,https://www.rbc.ru/rbcfreenews/6677148f9a7947c3293900b7,Политика,3
normalized_title,191,27344,Над Брянской областью сбили два дрона,https://www.rbc.ru/rbcfreenews/6685f71a9a794758fcd8c31d,Политика,3
normalized_title,192,25405,Над Брянской областью сбили два украинских беспилотника,https://www.rbc.ru/rbcfreenews/667607ab9a7947f8d0be0a51,Политика,2
normalized_title,192,25520,Над Брянской областью сбили два украинских беспилотника,https://www.rbc.ru/rbcfreenews/66772cf89a79474768f9a7b7,Политика,2
normalized_title,193,19337,Над Брянской областью сбили дрон,https://www.rbc.ru/rbcfreenews/6645314d9a794763e86f680b,Политика,2
normalized_title,193,42996,Над Брянской областью сбили дрон,https://www.rbc.ru/rbcfreenews/670b40189a7947a2d55c9195,Политика,2
normalized_title,194,13382,Над Брянской областью сбили еще один беспилотник,https://www.rbc.ru/rbcfreenews/6612dbc59a7947a9a3b0992f,Политика,2
normalized_title,194,42041,Над Брянской областью сбили еще один беспилотник,https://www.rbc.ru/rbcfreenews/6703539b9a794715ee9be0ce,Политика,2
normalized_title,195,4917,Над Брянской областью сбили три беспилотника,https://www.rbc.ru/rbcfreenews/65c6efd89a794752d3f8d310,Политика,5
normalized_title,195,18399,Над Брянской областью сбили три беспилотника,https://www.rbc.ru/rbcfreenews/663d566a9a7947838640c2b0,Политика,5
normalized_title,195,23541,Над Брянской областью сбили три беспилотника,https://www.rbc.ru/rbcfreenews/6666881a9a7947b8e841632f,Политика,5
normalized_title,195,36100,Над Брянской областью сбили три беспилотника,https://www.rbc.ru/rbcfreenews/66cfb1ed9a79476d4796e3ca,Политика,5
normalized_title,195,43601,Над Брянской областью сбили три беспилотника,https://www.rbc.ru/rbcfreenews/6710365d9a79473c53a80f86,Политика,5
normalized_title,196,4806,Над Брянской областью сбили украинский беспилотник,https://www.rbc.ru/rbcfreenews/65c5d47a9a794702305816a2,Политика,2
normalized_title,196,42363,Над Брянской областью сбили украинский беспилотник,https://www.rbc.ru/rbcfreenews/6705a75a9a79474dcca5056b,Политика,2
normalized_title,197,2101,Над Брянской областью сбили украинский дрон,https://www.rbc.ru/rbcfreenews/65ab4ed89a7947343d73e8a7,Политика,2
normalized_title,197,13978,Над Брянской областью сбили украинский дрон,https://www.rbc.ru/rbcfreenews/66178d469a7947c815915932,Политика,2
normalized_title,198,5982,Над Воронежем сбили украинский беспилотник,https://www.rbc.ru/rbcfreenews/65d11d019a7947397961e641,Политика,2
normalized_title,198,8408,Над Воронежем сбили украинский беспилотник,https://www.rbc.ru/politics/06/03/2024/65e8031b9a794799a3f4d2d6,Политика,2
normalized_title,199,29254,Над Воронежской областью сбили украинский беспилотник,https://www.rbc.ru/rbcfreenews/6695a8549a7947dd3a34f3a0,Политика,2
normalized_title,199,33790,Над Воронежской областью сбили украинский беспилотник,https://www.rbc.ru/rbcfreenews/66babf169a794755d43978ac,Политика,2
normalized_title,200,22102,Над Курской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/665b73089a7947d23236c075,Политика,3
normalized_title,200,38121,Над Курской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/66e1ab209a79478678f0d85b,Политика,3
normalized_title,200,40908,Над Курской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/66f933b89a79472170fa5006,Политика,3
normalized_title,201,20968,Над Курской областью сбили украинский беспилотник,https://www.rbc.ru/rbcfreenews/665257899a79473d939d610f,Политика,2
normalized_title,201,31312,Над Курской областью сбили украинский беспилотник,https://www.rbc.ru/rbcfreenews/66a697829a7947017509ee78,Политика,2
normalized_title,202,26101,Над Курской областью сбили украинскую ракету,https://www.rbc.ru/rbcfreenews/667bd7499a7947758cf5c0af,Политика,4
normalized_title,202,35969,Над Курской областью сбили украинскую ракету,https://www.rbc.ru/rbcfreenews/66cea73e9a7947d7c51bba66,Политика,4
normalized_title,202,38198,Над Курской областью сбили украинскую ракету,https://www.rbc.ru/rbcfreenews/66e27f969a7947224f28b51b,Политика,4
normalized_title,202,43068,Над Курской областью сбили украинскую ракету,https://www.rbc.ru/rbcfreenews/670be5e19a794733a8e4eb1b,Политика,4
normalized_title,203,9616,Над Орловской областью сбили беспилотник,https://www.rbc.ru/politics/14/03/2024/65f2d5a59a794742555e19fa,Политика,2
normalized_title,203,21072,Над Орловской областью сбили беспилотник,https://www.rbc.ru/rbcfreenews/6653a9539a7947c0d91476c3,Политика,2
normalized_title,204,12806,Над Тульской областью сбили два дрона,https://www.rbc.ru/politics/04/04/2024/660e0b2d9a7947b21536dc8b,Политика,3
normalized_title,204,19346,Над Тульской областью сбили два дрона,https://www.rbc.ru/rbcfreenews/664555349a794778144371e7,Политика,3
normalized_title,204,34931,Над Тульской областью сбили два дрона,https://www.rbc.ru/politics/21/08/2024/66c535519a794759568948d6,Политика,3
normalized_title,205,10540,Один человек погиб при обстреле Белгорода,https://www.rbc.ru/politics/20/03/2024/65fabb4d9a79479ba299a98f,Политика,2
normalized_title,205,36378,Один человек погиб при обстреле Белгорода,https://www.rbc.ru/rbcfreenews/66d2045d9a7947581b98e443,Политика,2
normalized_title,206,28380,Один человек погиб при обстреле Шебекино,https://www.rbc.ru/politics/10/07/2024/668e5e559a7947e5efbbbe9b,Политика,2
normalized_title,206,36123,Один человек погиб при обстреле Шебекино,https://www.rbc.ru/politics/29/08/2024/66d00daa9a794743cf3c196c,Политика,2
normalized_title,207,19128,ПВО сбила несколько целей на подлете к Белгороду,https://www.rbc.ru/rbcfreenews/66438d2e9a7947341a33e953,Политика,4
normalized_title,207,22808,ПВО сбила несколько целей на подлете к Белгороду,https://www.rbc.ru/rbcfreenews/6660b6cd9a79476bc39435ca,Политика,4
normalized_title,207,25479,ПВО сбила несколько целей на подлете к Белгороду,https://www.rbc.ru/rbcfreenews/6676d2fb9a7947908c3373fc,Политика,4
normalized_title,207,36554,ПВО сбила несколько целей на подлете к Белгороду,https://www.rbc.ru/politics/01/09/2024/66d3f3689a79473845510a84,Политика,4
normalized_title,208,9549,По всей Белгородской области объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/65f248059a7947474d6d2946,Политика,3
normalized_title,208,26623,По всей Белгородской области объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/667fc5c49a7947cf6e129c64,Политика,3
normalized_title,208,27200,По всей Белгородской области объявили ракетную опасность,https://www.rbc.ru/rbcfreenews/6684faba9a7947b983300d4e,Политика,3
normalized_title,209,33477,Под Киевом сработала ПВО,https://www.rbc.ru/politics/11/08/2024/66b7e07a9a7947280d6fcec9,Политика,3
normalized_title,209,34780,Под Киевом сработала ПВО,https://www.rbc.ru/rbcfreenews/66c40b0f9a79475fc2ec4663,Политика,3
normalized_title,209,36399,Под Киевом сработала ПВО,https://www.rbc.ru/rbcfreenews/66d2451c9a794730a877cb35,Политика,3
normalized_title,210,18466,Полиция задержала водителя упавшего в Мойку автобуса,https://www.rbc.ru/rbcfreenews/663e05419a7947ea622b350f,Общество,2
normalized_title,210,18488,Полиция задержала водителя упавшего в Мойку автобуса,https://www.rbc.ru/society/10/05/2024/663e2ce09a794759b852be68,Общество,2
normalized_title,211,18101,Польша подняла самолеты из-за «активности дальней авиации России»,https://www.rbc.ru/rbcfreenews/663af76f9a79472da4817d9f,Политика,2
normalized_title,211,35665,Польша подняла самолеты из-за активности дальней авиации России,https://www.rbc.ru/politics/26/08/2024/66cc389e9a79473edc3b2d8b,Политика,2
normalized_title,212,23089,Польша подняла самолеты из-за активности российской авиации,https://www.rbc.ru/politics/07/06/2024/666284389a7947e274da2cb7,Политика,2
normalized_title,212,24182,Польша подняла самолеты из-за активности российской авиации,https://www.rbc.ru/rbcfreenews/666bcc519a7947de08c52dfa,Политика,2
normalized_title,213,25282,Правительство смягчило требования по продаже валютной выручки,https://www.rbc.ru/politics/21/06/2024/667526759a7947ebcac774e5,Политика,2
normalized_title,213,28844,Правительство смягчило требования по продаже валютной выручки,https://www.rbc.ru/economics/13/07/2024/669227079a7947ff610f4889,Экономика,2
normalized_title,214,23830,Присяжные признали сына президента США виновным по делу об оружии,https://www.rbc.ru/politics/11/06/2024/66686c7f9a79474864f06083,Политика,2
normalized_title,214,23841,Присяжные признали сына президента США виновным по делу об оружии,https://www.rbc.ru/politics/11/06/2024/6668724e9a7947d0e8800f4d,Политика,2
normalized_title,215,6778,Путин возложил венок к Могиле Неизвестного Солдата,https://www.rbc.ru/society/23/02/2024/65d879e39a7947f273aa4afa,Общество,2
normalized_title,215,25448,Путин возложил венок к Могиле Неизвестного Солдата,https://www.rbc.ru/rbcfreenews/66769a0d9a79472c9e929451,Общество,2
normalized_title,216,3910,Путин назвал поддержку россиян основой успеха армии,https://www.rbc.ru/rbcfreenews/65bd1ec69a79476e542e20d0,Политика,2
normalized_title,216,21733,Путин назвал поддержку россиян основой успеха армии,https://www.rbc.ru/rbcfreenews/665868d59a79472dabb92436,Политика,2
normalized_title,217,10283,Путин поговорил по телефону с наследным принцем Саудовской Аравии,https://www.rbc.ru/rbcfreenews/65f8be0c9a79477ac5c7f136,Политика,2
normalized_title,217,29581,Путин поговорил по телефону с наследным принцем Саудовской Аравии,https://www.rbc.ru/rbcfreenews/66982be49a7947787dc0e5df,Политика,2
normalized_title,218,36989,Путин предложил провести встречу с Си Цзиньпином на саммите БРИКС-2024,https://www.rbc.ru/politics/04/09/2024/66d818989a79475f96509aca,Политика,2
normalized_title,218,36990,Путин предложил провести встречу с Си Цзиньпином на саммите БРИКС-2024,https://www.rbc.ru/rbcfreenews/66d818989a79475f96509aca,Политика,2
normalized_title,219,22526,Путин предложил Турчаку возглавить Республику Алтай,https://www.rbc.ru/politics/04/06/2024/665eed029a794749ecfd733c,Политика,2
normalized_title,219,22538,Путин предложил Турчаку возглавить Республику Алтай,https://www.rbc.ru/politics/04/06/2024/665eed3e9a794765acb72ae9,Политика,2
normalized_title,220,36993,Путин призвал обеспечить жильем морских пехотинцев,https://www.rbc.ru/politics/04/09/2024/66d8227f9a7947f072bd379e,Политика,2
normalized_title,220,36994,Путин призвал обеспечить жильем морских пехотинцев,https://www.rbc.ru/rbcfreenews/66d8227f9a7947f072bd379e,Политика,2
normalized_title,221,10136,Российские Су-34 уничтожили командный пункт ВСУ,https://www.rbc.ru/rbcfreenews/65f7bbce9a794763d295935c,Политика,2
normalized_title,221,14591,Российские Су-34 уничтожили командный пункт ВСУ,https://www.rbc.ru/rbcfreenews/661cad909a79475cab150c6d,Политика,2
normalized_title,222,900,Российским керлингистам продлили отстранение от международных турниров,https://www.rbc.ru/sport/10/01/2024/659edd829a7947611438d680,Спорт,2
normalized_title,222,28601,Российским керлингистам продлили отстранение от международных турниров,https://www.rbc.ru/sport/11/07/2024/669014999a79476b9376be3f,Спорт,2
normalized_title,223,3566,Россия и Украина обменялись пленными,https://www.rbc.ru/politics/31/01/2024/65ba3ed49a7947047a72c968,Политика,3
normalized_title,223,21865,Россия и Украина обменялись пленными,https://www.rbc.ru/politics/31/05/2024/66599dc39a79472662324d72,Политика,3
normalized_title,223,29510,Россия и Украина обменялись пленными,https://www.rbc.ru/politics/17/07/2024/6697acaa9a7947c8a133ba6a,Политика,3
normalized_title,224,2921,Россия и Украина обменялись телами погибших военных,https://www.rbc.ru/politics/26/01/2024/65b3a9799a79475639f6435b,Политика,3
normalized_title,224,5812,Россия и Украина обменялись телами погибших военных,https://www.rbc.ru/politics/16/02/2024/65cf59f79a7947a813023bc7,Политика,3
normalized_title,224,14184,Россия и Украина обменялись телами погибших военных,https://www.rbc.ru/politics/12/04/2024/6618fc149a794794f079ace7,Политика,3
normalized_title,225,17121,СБУ сообщила о контрразведывательных проверках в центре Киева,https://www.rbc.ru/politics/01/05/2024/6631edb19a7947fbbeaffd9c,Политика,2
normalized_title,225,23753,СБУ сообщила о контрразведывательных проверках в центре Киева,https://www.rbc.ru/politics/11/06/2024/6668094a9a794729c0e2cbb4,Политика,2
normalized_title,226,12466,Северная Корея запустила баллистическую ракету в сторону Японского моря,https://www.rbc.ru/rbcfreenews/660b410e9a79474e7fb43533,Политика,3
normalized_title,226,15677,Северная Корея запустила баллистическую ракету в сторону Японского моря,https://www.rbc.ru/rbcfreenews/6625ff209a794736686f5b41,Политика,3
normalized_title,226,38171,Северная Корея запустила баллистическую ракету в сторону Японского моря,https://www.rbc.ru/rbcfreenews/66e221a19a79478d666b3186,Политика,3
normalized_title,227,9303,Синегубов сообщил о взрывах в Харькове,https://www.rbc.ru/rbcfreenews/65f05dcf9a794706a63b1a06,Политика,2
